Date,Close,High,Low,Open,Volume
2022-12-19,442.0453186035156,444.88805377138385,440.62395101958145,442.0453186035156,21075559
2022-12-20,433.51715087890625,442.51914636163764,431.14820469924007,440.6239894179047,31139235
2022-12-21,434.9385070800781,438.7288208672684,433.04335018648305,435.8860855268757,36182644
2022-12-22,443.4666748046875,444.4142531696548,439.67636134481836,442.0453072572366,14047382
2022-12-23,431.14813232421875,434.46465641902046,431.14813232421875,433.51707810621997,24927413
2022-12-26,432.5695495605469,433.04333877145655,429.72681429508873,430.2006035059984,8793306
2022-12-27,433.0433349609375,438.25501623508444,433.0433349609375,433.99091337441877,10264001
2022-12-28,427.3578186035156,428.3053969152751,422.61992704471834,427.3578186035156,32578949
2022-12-29,422.6199951171875,425.93651974254664,419.3034704918284,420.7248381884109,23020759
2022-12-30,424.9888916015625,432.56951843057584,424.9888916015625,431.1481509001359,21683478
2023-01-03,429.2530212402344,429.7268104469013,419.7772371068959,422.61997234689744,14885824
2023-01-04,425.9365234375,431.1482050368465,424.9889449648916,425.9365234375,19188422
2023-01-05,434.4647216796875,435.41230013482317,431.1481970867128,434.93851090725536,23549581
2023-01-06,434.4647216796875,435.41230013482317,431.1481970867128,431.1481970867128,20886011
2023-01-09,455.78521728515625,455.78521728515625,442.99290869191384,443.46669789907094,46666263
2023-01-10,460.5230712890625,461.4706496250482,457.6803362811053,460.5230712890625,32646014
2023-01-11,459.1017150878906,462.4182393454915,456.7327691896043,461.47066098617694,21051115
2023-01-12,460.9969177246094,462.41828540515803,458.62797159036165,461.9444961783085,20963689
2023-01-13,473.7892150878906,482.31742095947266,472.84163665771484,480.4222640991211,77606949
2023-01-16,478.527099609375,481.3698348545792,476.63194277923884,479.47467802444305,34373918
2023-01-17,476.6319580078125,477.57953645315604,473.31543344911,477.57953645315604,27770329
2023-01-30,514.53515625,514.53515625,506.0069492403315,513.5875776933701,124428936
2023-01-31,494.6359558105469,509.7972111610617,493.6883773511397,508.8496327016545,72530854
2023-02-01,502.2165222167969,505.0592572482127,494.63589546635467,504.1116789044074,33710990
2023-02-02,511.69232177734375,513.5874785246673,508.8495866563585,509.79716503002027,43077053
2023-02-03,513.5875854492188,513.5875854492188,507.90211402358165,511.69242830733975,31635865
2023-02-06,498.42620849609375,505.059256898133,498.42620849609375,504.11167855498456,30870136
2023-02-07,495.5836181640625,500.32151126314534,494.63603954424593,496.53119678387907,23481767
2023-02-08,511.69232177734375,511.69232177734375,506.00685153537324,509.79716503002027,35096191
2023-02-09,511.69232177734375,511.69232177734375,507.9020082826968,511.69232177734375,18861972
2023-02-10,516.4302368164062,517.3778152325831,512.6399231516987,515.4826584002294,28495684
2023-02-13,512.6398315429688,515.4825662835027,509.7970968024347,515.4825662835027,22768977
2023-02-14,516.4302368164062,517.3778152325831,514.5350799840525,515.4826584002294,21883297
2023-02-15,497.4786376953125,504.11168619791664,494.63590262276784,498.4262160528274,61796793
2023-02-16,500.3214111328125,503.16414642333984,496.5310974121094,500.3214111328125,29975138
2023-02-17,490.8456726074219,496.53114371870475,488.9505155703276,496.53114371870475,28121975
2023-02-20,489.8980407714844,491.79319760232187,484.212570278972,487.05530552522816,20065156
2023-02-21,488.9504699707031,489.8980484008789,486.1077346801758,488.00289154052734,13504100
2023-02-22,480.42230224609375,482.31745925692644,478.527145235261,479.4747237406774,24575245
2023-02-23,490.8456726074219,493.6884081630633,483.2650444590447,485.160201496139,25376835
2023-02-24,484.2125549316406,497.47865232702804,484.2125549316406,496.5310739416432,41692491
2023-03-01,494.6359558105469,494.6359558105469,477.5795435412177,477.5795435412177,39560848
2023-03-02,491.79315185546875,492.7407301827433,488.00283854637075,491.79315185546875,16558784
2023-03-03,488.9504699707031,497.47867584228516,488.9504699707031,496.5310974121094,23253895
2023-03-06,493.68841552734375,496.53115112538984,489.8981013966156,492.7408369946617,21922085
2023-03-07,496.5310974121094,498.42625427246094,491.79320526123047,493.68836212158203,24861078
2023-03-08,493.68841552734375,495.5835725927078,490.8456799292976,493.68841552734375,24512408
2023-03-09,494.6359558105469,498.42626964817555,494.6359558105469,497.4786911887684,21557577
2023-03-10,486.10772705078125,488.95046229669225,484.2125702201739,488.0028838813886,24045605
2023-03-13,488.9504699707031,490.8456268310547,482.31742095947266,486.1077346801758,21466947
2023-03-14,483.2650146484375,487.0553284888174,483.2650146484375,484.2125931085325,20474770
2023-03-15,484.2125549316406,488.9504468585647,483.2649765462558,488.0028684731799,23208597
2023-03-16,481.1160583496094,485.87958367980355,480.16335328357053,481.1160583496094,21965994
2023-03-17,493.50128173828125,493.50128173828125,488.7377558527766,491.5958713840794,33118483
2023-03-20,487.7850646972656,493.5012959241867,485.87965428829193,492.54859071969986,11837312
2023-03-21,492.5485534667969,492.5485534667969,487.78502780464214,490.64314320193495,18284799
2023-03-22,507.79180908203125,507.79180908203125,499.2174633376818,499.2174633376818,42385987
2023-03-23,512.5553588867188,513.508064014761,503.0283076062965,503.0283076062965,26728246
2023-03-24,513.5079345703125,513.5079345703125,509.6971150187703,510.64981990665586,21926240
2023-03-27,505.88641357421875,510.64993912576506,505.88641357421875,507.7918237948373,16111177
2023-03-28,500.1701354980469,504.93366059802827,499.2174304780506,500.1701354980469,17234120
2023-03-29,504.9336853027344,507.7918005025612,500.17015996968973,507.7918005025612,17280749
2023-03-30,509.6972351074219,511.6026453321225,505.8864146580206,510.6499402197722,19201564
2023-03-31,507.79180908203125,512.5553344955588,506.8391039993258,512.5553344955588,23558838
2023-04-06,504.9336853027344,505.88639036934336,501.12286503629866,504.93368530273443,25423363
2023-04-07,505.88641357421875,509.6972340154558,503.9810033536002,509.6972340154558,8557482
2023-04-10,503.9809875488281,507.7918078705584,503.02828246839556,507.7918078705584,7435151
2023-04-11,499.217529296875,502.0756449226205,497.31211887971136,497.31211887971136,22675697
2023-04-12,495.4067077636719,499.2175285926232,492.54859214195835,498.26482338538534,23816473
2023-04-13,485.8796691894531,492.5486058253868,485.8796691894531,490.6431953579772,25536889
2023-04-14,491.5958251953125,495.40664554566376,488.737709932549,491.5958251953125,18072504
2023-04-17,495.4067077636719,495.4067077636719,489.6904765202449,494.45400255643403,14634287
2023-04-18,490.6431579589844,495.4066837644114,489.690452797899,493.50127344224063,15168888
2023-04-19,485.8796691894531,493.5013110590916,484.9269639557483,492.5486058253868,21123233
2023-04-20,488.73773193359375,491.59584732501827,485.87961654216923,487.7850268031189,17221961
2023-04-21,486.8323059082031,495.4066518048251,485.87960080857846,495.4066518048251,25016683
2023-04-24,483.0215148925781,485.8796303653153,480.163399419841,481.11610457742006,16886512
2023-04-25,474.4471130371094,481.1160483609242,474.4471130371094,480.1633433146649,36898412
2023-04-26,468.2545166015625,474.923451731188,467.77816409230354,474.447099221929,31269245
2023-04-27,470.1600036621094,471.5890614240003,465.87283037643664,467.7782407256245,29537148
2023-04-28,478.2580261230469,478.2580261230469,474.44720519776365,474.92355781342405,24824100
2023-05-02,477.3052978515625,478.25800303689493,473.01812451756643,476.35259266623,15325791
2023-05-03,472.5417175292969,474.44712768062465,471.58901245363296,472.5417175292969,11369311
2023-05-04,474.4471130371094,475.87617060649825,472.5417029445909,473.4944079908501,13140291
2023-05-05,476.3525390625,478.25794921875,474.9234814453125,476.3525390625,7488897
2023-05-08,480.1634216308594,484.926947639102,478.2580112275623,484.926947639102,11243634
2023-05-09,485.8796691894531,485.8796691894531,481.1161430209291,483.0215534883387,16197743
2023-05-10,479.2106628417969,483.97418831736144,476.3525475564581,483.97418831736144,18859212
2023-05-11,475.3998718261719,482.0688079038937,474.9235192491917,482.0688079038937,13382927
2023-05-12,472.5417175292969,476.3525378319525,471.58901245363296,472.5417175292969,18465362
2023-05-15,472.06536865234375,475.8761889845524,471.1126635692916,473.494426276922,13315766
2023-05-16,481.1160583496094,483.97417354772585,476.3525330194152,479.2106482175317,21140315
2023-05-17,494.4539489746094,496.359359182604,482.0687826226442,483.97419283063886,41406763
2023-05-18,504.9336853027344,510.649915702388,501.12286503629866,507.7918005025612,43096277
2023-05-19,506.839111328125,509.6972266175693,503.9809960386807,509.6972266175693,32099068
2023-05-22,505.88641357421875,507.7918237948373,503.9810033536002,506.83911868452805,17208135
2023-05-23,504.9336853027344,505.88639036934336,500.17015996968973,504.93368530273443,19588873
2023-05-24,500.1701354980469,503.0282505580357,499.2174304780506,502.0755455380394,19086681
2023-05-25,517.3189697265625,519.2243802964578,511.60273801687674,516.3662644416149,63827245
2023-05-26,539.2311401367188,541.1365505258944,536.3730245529553,541.1365505258944,95808471
2023-05-29,541.136474609375,546.852704974967,537.325654365647,546.852704974967,54657853
2023-05-30,539.2311401367188,541.1365505258944,536.3730245529553,539.2311401367188,40136130
2023-05-31,531.6094360351562,535.4202563651573,524.9405004576543,533.5148462001567,81176782
2023-06-01,524.9404907226562,527.7986059171535,523.9877856578239,523.9877856578239,24477529
2023-06-02,535.4202270507812,537.3256371114602,530.6567018990839,532.5621119597629,30206141
2023-06-05,528.7513427734375,533.514868384009,528.7513427734375,533.514868384009,16827391
2023-06-06,533.5147705078125,535.4201804024833,526.8458358764649,527.7985408238002,20228086
2023-06-07,541.136474609375,541.136474609375,533.514834121919,534.467539182851,27604813
2023-06-08,532.5621337890625,541.1364794135734,528.7513135115021,535.4202489972328,23080195
2023-06-09,538.2783203125,539.2310253042035,534.4675003456858,534.4675003456858,19091713
2023-06-12,546.8528442382812,546.8528442382812,543.9947283276282,546.8528442382812,26392389
2023-06-13,564.9541625976562,565.9068677622391,561.1433419393247,564.9541625976562,56174363
2023-06-14,562.0960083007812,563.0487133995962,559.2378930043367,562.0960083007812,23583314
2023-06-15,565.6852416992188,567.5995741584377,561.8565767807806,564.7280754696092,27392154
2023-06-16,563.7708740234375,564.7280401932566,558.9850431743421,564.7280401932566,38128802
2023-06-19,558.02783203125,559.9421642166059,557.070665938572,558.02783203125,14346885
2023-06-20,558.02783203125,559.9421642166059,554.1991676605381,554.1991676605381,16221413
2023-06-21,556.1137084960938,559.9423743032958,553.2422091406922,557.0708749478943,21703937
2023-06-26,549.4133911132812,553.2420558597153,549.4133911132812,551.3277234864983,27142262
2023-06-27,547.4990234375,550.3705218121722,544.6275250628278,545.5846911877186,21501718
2023-06-28,549.4133911132812,554.1992220463238,546.5418925534558,554.1992220463238,18175426
2023-06-29,548.4562377929688,555.1564012564082,545.5847391657804,553.2420688382826,16937929
2023-06-30,551.3277587890625,551.3277587890625,543.6704288058811,545.5847613016764,22654976
2023-07-03,554.19921875,555.1563849309154,551.3277202072538,553.2420525690846,14785585
2023-07-04,559.9422607421875,559.9422607421875,555.1564294537927,559.9422607421875,17219541
2023-07-05,557.0706787109375,563.7708415133027,554.1991803670667,563.7708415133027,14913592
2023-07-06,540.7988891601562,549.4133847396986,540.7988891601562,548.4562185641938,28564891
2023-07-07,540.7988891601562,547.4990523886892,538.8845568091468,540.7988891601562,18796190
2023-07-10,540.7988891601562,548.4562185641938,540.7988891601562,542.7132215111657,18454982
2023-07-11,552.284912109375,552.284912109375,545.584748530925,549.4134134328964,17850636
2023-07-12,553.2420654296875,553.2420654296875,547.4990682106942,549.4134006170253,15588228
2023-07-13,559.9422607421875,564.7280920305823,559.9422607421875,561.8565932575455,25442137
2023-07-14,565.6852416992188,565.6852416992188,561.8565767807806,563.7709092399997,23121873
2023-07-17,565.6852416992188,565.6852416992188,561.8565767807806,562.8137430103902,13807834
2023-07-18,556.1137084960938,562.8138736586973,555.1565420442932,561.8567072068968,20932006
2023-07-19,556.1137084960938,561.8567072068968,554.1993755924927,558.9852078514953,22499123
2023-07-20,554.19921875,558.9850496545769,553.2420525690846,555.1563849309154,15108109
2023-07-21,536.0131225585938,538.8846214294433,533.1416236877441,536.0131225585938,46711021
2023-07-24,534.0988159179688,538.8846476018215,533.1416495811982,533.1416495811982,25268835
2023-07-25,544.6276245117188,544.6276245117188,536.970294114366,536.970294114366,19590349
2023-07-26,541.7561645507812,546.5419963931026,538.8846654453885,544.627663656174,13314305
2023-07-27,544.6276245117188,545.5847908113878,541.7561256127115,545.5847908113878,12200358
2023-07-28,542.7131958007812,548.4561925817419,540.798863540461,544.6275280611014,18540078
2023-07-31,540.7988891601562,550.3705509152032,536.0130582826328,550.3705509152032,24208467
2023-08-01,542.7131958007812,543.6703619309413,539.8416974103009,540.798863540461,16259643
2023-08-02,536.97021484375,544.6275441106841,534.0987163686498,542.7132117939506,25583234
2023-08-04,530.2701416015625,536.0131395250451,528.3558089604016,532.1844742427234,26279173
2023-08-07,534.0988159179688,536.9703149282803,532.1844832444276,534.0988159179688,14369551
2023-08-08,528.3556518554688,534.0986480712891,527.3984858194988,534.0986480712891,19010690
2023-08-09,530.2701416015625,533.1416405633038,526.4414763192408,526.4414763192408,14389090
2023-08-10,527.3985595703125,530.2700580797698,526.4413934004934,528.3557257401316,17892615
2023-08-11,522.6128540039062,534.0988507952009,522.6128540039062,532.1845179966518,17608427
2023-08-14,517.8269653320312,519.7412979210591,513.9983001539756,516.8697990375173,20939030
2023-08-15,518.7840576171875,521.6555560910833,516.869725301257,519.7412237751528,14066307
2023-08-16,518.7840576171875,519.7412237751528,513.0410606693957,517.8268914592222,28269840
2023-08-17,520.698486328125,522.6128189984489,513.998321981991,516.869820987477,22843138
2023-08-18,515.9124755859375,520.6983056006493,515.9124755859375,516.8696415888799,17592345
2023-08-21,513.9982299804688,520.6983931273277,511.1267314889577,520.6983931273277,16633821
2023-08-22,517.8269653320312,520.698464215573,514.9554664484895,520.698464215573,14594304
2023-08-23,528.3556518554688,528.3556518554688,520.6983235677084,522.6126556396484,20636332
2023-08-24,539.8416137695312,539.8416137695312,534.098617878366,538.8844477876704,23280827
2023-08-25,522.6128540039062,527.398686000279,522.6128540039062,525.48435320173,24144537
2023-08-28,525.4843139648438,529.3129792760631,523.5699813092341,523.5699813092341,8991985
2023-08-29,528.3556518554688,529.3128178914388,522.6126556396484,527.3984858194988,10516678
2023-08-30,531.2272338867188,536.0130648226351,530.2700676995355,534.0987324482686,15117416
2023-08-31,525.4843139648438,532.1844782594775,524.527147637039,529.3129792760631,40431378
2023-09-01,524.5271606445312,529.3129924022368,519.7413288868256,519.7413288868256,13669766
2023-09-04,533.1415405273438,533.1415405273438,525.4842113994824,525.4842113994824,9531157
2023-09-05,528.3556518554688,531.2271499633789,526.4413197835287,529.3128178914388,12220686
2023-09-06,526.44140625,532.1844034090909,526.44140625,532.1844034090909,14067008
2023-09-07,518.7840576171875,524.5270545649793,518.7840576171875,522.6127222490487,20717005
2023-09-08,515.9124755859375,516.8696415888799,512.083811574168,512.083811574168,15283568
2023-09-11,513.0411376953125,516.8698029019939,513.0411376953125,515.9126366003236,14631968
2023-09-12,520.698486328125,521.655652663287,513.041155646829,513.041155646829,16028336
2023-09-13,517.8269653320312,524.5271293936287,517.8269653320312,521.6556305100869,16191392
2023-09-14,529.3768920898438,529.3768920898438,522.6393680087003,523.6018714488637,17144287
2023-09-15,537.0770263671875,537.0770263671875,526.489486420881,528.4144936838458,42517441
2023-09-18,519.7518920898438,528.4144236246744,519.7518920898438,527.4519201208044,36684692
2023-09-19,517.826904296875,522.6394219948013,517.826904296875,518.7894078364602,18901683
2023-09-20,514.939453125,517.8269640771028,514.939453125,515.9019567757009,24635567
2023-09-21,507.23931884765625,511.08933265295155,506.2768153963324,510.1268292016277,32012694
2023-09-22,502.4268493652344,505.3143599937702,502.4268493652344,503.3893529080797,29049309
2023-09-25,505.3143615722656,509.16437575567335,502.4268509347098,502.4268509347098,17116402
2023-09-26,499.539306640625,504.3518240456406,499.539306640625,501.46431360263125,26392692
2023-09-27,502.4268493652344,503.3893529080797,496.65182810816276,497.614331651008,16846401
2023-09-28,503.3894348144531,505.31444221336113,500.501923716091,503.3894348144531,19733331
2023-10-02,513.014404296875,513.9769078696646,508.2018864329268,510.1268935785061,25427911
2023-10-03,509.164306640625,513.0143203014237,508.20180322542535,508.20180322542535,14490129
2023-10-04,500.5018615722656,503.38937231210565,499.53935799231897,501.4643651522123,28358964
2023-10-05,508.2018737792969,509.1643773281213,503.3893560351747,503.3893560351747,24945684
2023-10-06,512.0518798828125,513.0143834164268,509.1643692819696,510.12687281558385,15336587
2023-10-11,523.6019897460938,523.6019897460938,519.7519751156077,521.6769824308508,46639969
2023-10-12,529.3768920898438,529.3768920898438,523.6018714488637,524.564374889027,34161176
2023-10-13,532.264404296875,533.2269077404499,527.4518870790009,529.3768939661505,31123496
2023-10-16,524.5643920898438,526.4893990332927,521.6768816746703,525.5268955615683,19875676
2023-10-17,530.3394775390625,531.3019811280626,527.4519667720622,529.3769739500624,18364998
2023-10-18,519.7518920898438,528.4144236246744,519.7518920898438,528.4144236246744,26418940
2023-10-19,525.5270385742188,527.4520460415235,519.7520161723043,519.7520161723043,22881262
2023-10-20,535.1519165039062,535.1519165039062,525.5268820344115,528.4143923752599,45984177
2023-10-23,523.6019897460938,532.2645226646872,522.6394860884723,531.3020190070657,22747367
2023-10-24,523.6019897460938,525.5269970613367,519.7519751156077,522.6394860884723,15007814
2023-10-25,523.6019897460938,530.3395153494442,523.6019897460938,523.6019897460938,16526355
2023-10-26,511.08941650390625,514.9394309408472,510.126912894671,510.126912894671,28188348
2023-10-27,513.014404296875,515.901915015244,512.0519007240854,513.9769078696646,15679643
2023-10-30,512.0518798828125,513.9768869500411,508.20186574835526,511.0893763491982,21404842
2023-10-31,509.164306640625,514.939327131823,507.23929981022565,514.939327131823,25667058
2023-11-01,508.2018737792969,513.014391523419,507.23937023047245,513.014391523419,13603347
2023-11-02,526.489501953125,526.489501953125,514.9394580345921,515.9019616944698,29401438
2023-11-03,528.4144897460938,528.4144897460938,524.5644752488545,526.4894824974741,15426176
2023-11-06,529.3768920898438,535.1519127308239,529.3768920898438,532.2644024103338,29215201
